items,labels
资本主义 生产 过程 从 本质 上 看 是 劳动 过程 和 价值 形成 过程 的 统一 价值 增殖 过程 的 统一 价值 分配 过程 的 统一 价值 实现 过程 的 统一,高中 政治 经济学常识 马克思主义经济学的伟大贡献
下列 选项 中 不 属于 西方 三种 市场经济 模式 相同点 的 是 都 以 生产资料 资本主义 私有制 为 基础 在 经济运行 中 都 以 市场竞争 作为 最 基本 的 调节 手段 国家 调节 经济 的 目的 都 是 为了 维护 垄断 资产阶级 的 整体利益 和 统治 地位 实施 强有力 的 宏观调控,高中 政治 经济学常识 西方国家现代市场经济的兴起与主要模式
在 资本主义 社会 剩余价值 是 如何 被 瓜分 的,高中 政治 经济学常识 马克思主义经济学的伟大贡献
劳动 二重性 在 商品生产 中 的 作用 是 具体劳动 和 抽象劳动 都 创造 使用 价值 具体劳动 和 抽象劳动 都 创造 价值 具体劳动 创造 使用 价值 抽象劳动 形成 价值 具体劳动 创造 价值 抽象劳动 形成 使用 价值,高中 政治 经济学常识 马克思主义经济学的伟大贡献
马克思主义 政治经济学 的 诞生 是 人类 经济 思想史 上 一次 伟大 的 革命性 变革 表现 在 使 劳动价值论 进一步 科学化 创立 了 剩余价值 理论 社会 资本 再生产 理论 和 资本主义 经济危机 理论 揭示 了 无产阶级 的 历史 地位 和 历史使命 实现 了 经济学 研究 对象 和 方法 的 变革,高中 政治 经济学常识 马克思主义经济学的伟大贡献
生产 十公斤 纱锭 所 需要 的 时间 读上 图 请 运用 经济学 常识 中 马克思 的 劳动价值论 知识 说明 纱锭 越 转越 快 的 经济学 原因,高中 政治 经济学常识 马克思主义经济学的伟大贡献
君主 问 我 怎样才能 治理 好 国家 使得 国富民强 呢 大臣 回答 陛下 您 什么 都 不用 管 把 一切 都 交给 市场 吧 以上 对话 最 符合 哪位 经济学 大师 的 理论 李嘉图 凯恩斯 斯密 马克思,高中 政治 经济学常识 古典经济学巨匠的理论遗产
对于 新 自由主义 下述 看法 正确 的 是 新 自由主义 是 对 凯恩斯 革命 的 发展 新 自由主义 根治 了 资本主义 的 滞胀 现象 新 自由主义 一般 都 坚持 经济 人 假说 新 自由 经济学 在 美国 取得 了 成功,高中 政治 经济学常识 西方国家现代市场经济的兴起与主要模式
资产阶级 古典 经济学家 们 关注 财富 与 重商主义 主张 民 穷国 富 不同 英国 古典 经济学 体系 的 建立 者 亚当斯 密 主张 富国裕民 请 简述 亚当斯 密 关于 财富 的 含义 与 经济学 的 目的,高中 政治 经济学常识 古典经济学巨匠的理论遗产
剩余价值 与 利润 之间 的 关系 是 剩余价值 是 利润 的 转化 形式 利润 是 剩余价值 的 转化 形式 利润 是 剩余价值 的 本质 利润 掩盖 了 剩余价值 的 真正 来源,高中 政治 经济学常识 马克思主义经济学的伟大贡献
新 自由主义 是 世纪 年代 以后 逐步形成 和 发展 起来 的 西方 经济 思想 新 自由主义 经济 思想 体现 在 各 学派 的 经济 理论 和 政策主张 之中 请 你 指出 货币 学派 供给 学派 新 奥地利 学派 和 伦敦 学派 等 的 政策 和 理论 的 相同之处,高中 政治 经济学常识 古典经济学巨匠的理论遗产
材料 一 马克思 的 劳动 价值 理论 认为 抽象劳动 形成 商品 的 价值 商品 的 价值 是 由 生产 该 商品 所 耗费 的 社会 必要劳动 时间 决定 的 因此 我们 要 尊重 劳动 坚持 劳动 光荣 的 原则 斯密 认为 富国裕民 的 目标 是 给 人民 提供 充足 的 收入 给 国家 提供 充分 的 收入 使 公务 得以 进行 材料 二年 中央 经济 工作 会议 提出 注重 处理 好 经济 发展 和 收入 分配 的 关系 努力 促进 经济 良性循环 和 社会 和谐 稳定 既要 把 蛋糕 做 大 又 要 把 蛋糕 分好 这 首先 需要 国家 不断完善 财政预算 制度 必须 实现 居民收入 与 GP 财政收入 同增 同涨 并且 不断 提高 公共服务 和 社会保障 水平 也 就是 增加 国民 分享 财政收入 的 比例 其次 要 改革 现行 税制 减轻 中低收入者 的 税收 负担 加大 对 高收入者 的 税收 调节 使 税收 真正 在 缩小 收入 分配 差距 方面 发挥 有效 作用 材料 一中 马克思 的 劳动 价值 理论 和 斯密 的 观点 有 什么 共同之处 结合 材料 二为 我国 当前 收入 分配制度 的 改革 提出 合理化 建议,高中 政治 经济学常识 社会主义市场经济的伦理要求 马克思主义经济学的伟大贡献 古典经济学巨匠的理论遗产
江苏 有 经济学家 认为 经济 就 像 一辆 汽车 在 一条 宽阔 的 两边 都 有 路沿 的 公路 上 前进 对于 经济 这辆 汽车 我们 并不需要 一个 熟练 的 货币 司机 由 他 来 持续 转换 方向盘 以 适应 不可 预期 的 道路 的 不规则 性 而是 需要 某种 方法 能够 使 坐在 车厢 内 后座 上 的 货币 乘客 保持稳定 结合 材料 回答 下列 问题 指出 材料 所 代表 的 政策主张 并 简述 其 内容 为 促进 我国 经济 健康 发展 应 如何 批判 地 吸收 上述 材料 所 反映 的 观点,高中 政治 经济学常识 市场调节及其弊端 西方国家现代市场经济的兴起与主要模式 宏观调控
随着 工业革命 的 完成 资本主义 生产 急剧 扩张 但 生产资料 却 越来越 集中 到 少数 资本家 手里 这 就 形成 了 资本主义 社会 的 基本矛盾 这一 矛盾 是 指 无产阶级 和 资产阶级 之间 的 矛盾 地主阶级 和 农民阶级 之间 的 矛盾 生产 的 社会化 与 生产资料 资本主义 私人 占有 之间 的 矛盾 生产 的 无限 扩大 与 劳动 人民 的 购买力 相对 缩小 之间 的 矛盾,高中 政治 经济学常识 马克思主义经济学的伟大贡献
相对 剩余价值 的 获得 是 个别 企业 提高 劳动生产率 的 结果 一个 生产 部门 提高 劳动生产率 的 结果 整个 社会 劳动生产率 提高 的 结果 企业 劳动生产率 高于 部门 平均 劳动生产率 的 结果,高中 政治 经济学常识 马克思主义经济学的伟大贡献
近年来 中德 两国 高层 互访 频繁 双边关系 发展 水平 不断 提升 年 德国 GP 总值 达到 了 ． 万亿美元 年 有望 突破 万亿美元 的 大关 德国 的 发展 与其 实行 的 市场经济 模式 不可分割 下列 关于 德国 市场经济 模式 认识 正确 的 是 强化 员工 对 企业 的 责任 和 忠诚 特别 强化 政府 在 经济 发展 中 的 作用 私人 经济 占 绝对 主导 国有经济 比重 小 注重 市场机制 与 国家 调节 的 结合 强调 社会保障,高中 政治 经济学常识 西方国家现代市场经济的兴起与主要模式
为了 缓解 民众 看病贵 的 问题 我国 对 基本 药物 实行 政府 限价 但 由于 企业 利润 得不到 保障 一些 低价 药 屡屡 玩 失踪 导致 部分 群众 购药 需求 难以 得到 满足 为了 解决 低价 药物 的 供给 问题 需要 政府 按照 价值规律 的 要求 进行 宏观调控 明确规定 企业 负有 保障 低价 药物 供应 的 责任 加大 对 生产 低价 药物 企业 经营 管理 干预 的 力度 以 税收 优惠 等 政策 对 生产 低价 药物 企业 提供 支持,高中 政治 经济学常识 中国特色社会主义市场经济
列举 年 资本主义 经济危机 的 特点,高中 政治 经济学常识 古典经济学巨匠的理论遗产
平均 利润率 形成 的 条件 有 价格 由 市场 形成 资本 能 自由 流动 充分 的 竞争机制 国家 的 积极 干预,高中 政治 经济学常识 马克思主义经济学的伟大贡献
在 商业 完全 自由 的 制度 下 各国 都 必然 把 它 的 资本 和 劳动 用 在 最 有利于 本国 的 用途 上 这种 个人利益 的 追求 很 好 地 和 整体 的 普遍 幸福 结合 在 一起 李嘉图 的 这段话 主要 强调 的 社会 只是 个人 的 总和 社会 利益 只是 个人利益 的 总和 追求 个人利益 与 增进 社会 利益 是 一致 的 但 又 有 矛盾 追求 个人利益 与 增进 社会 利益 是 一致 的 经济 自由 和 个人 的 利益 相结合 经济 自由 刺激 了 个人 生产 的 积极性,高中 政治 经济学常识 西方国家现代市场经济的兴起与主要模式
年月日 被 称为 限薪令 的 中央 管理 企业 负责人 薪酬 制度 改革方案 正式 实施 据称 首批 改革 涉及 家央企 的 负责人 包括 中 石油 中石化 中国移动 等 组织部门 任命 负责人 的 家央企 以及 其他 金融 铁路 等家 企业 对央 企高 管限薪 的 依据 在于 共同富裕 是 社会主义 市场经济 的 基本 标志 有利于 实现 同步 富裕 符合 全面 建成 小康社会 的 新 要求 公平 与 效率 具有 一致性,高中 政治 经济学常识 中国特色社会主义市场经济
下列 关于 马克思主义 政治经济学 产生 条件 的 说法 中 正确 的 是 经济危机 的 周期性 爆发 资本主义 内在 矛盾 的 暴露 为 科学 揭示 资本主义 生产方式 的 本质 及其 发展趋势 提供 了 可能性 欧洲 三大 工人运动 表明 历史 进入 了 无产阶级 独立 开展 政治 斗争 的 新 阶段 工人运动 呼唤 科学 理论 的 指导 空想 社会主义者 的 思想 同 古典 经济学 的 理论 成果 一同 成为 马克思主义 政治经济学 的 直接 理论 来源 黑格尔 的 辩证法 和 费尔巴哈 的 唯物主义 是 其 理论 来源,高中 政治 经济学常识 马克思主义经济学的伟大贡献
新 自由主义 的 供给 学派 认为 过多 的 政府 行为 排挤 了 私人 的 经济 活动 而 私人 经济 活动 的 效率 要 比 公共部门 高得 多 所以 应当 减少 政府 的 活动 限制 政府 的 过度 干预 上述 论述 中 体现 了 供给 学派 的 主张 是 坚持 经济 人 假设 完全 市场 信息 假设 和 完全 竞争 市场 假设 反对 政府 对 经济 的 过 多 干预 主张 政府 作用 最小化 市场 自由化 反对 社会主义 公有制 主张 私有化 认为 私有制 是 最 有效率 最 符合 人性 的 永恒 制度 是 市场经济 的 唯一 基础,高中 政治 经济学常识 西方国家现代市场经济的兴起与主要模式
材料 一 英国 经济学家 李嘉图 发展 了 斯密 的 国际 分工 论 提出 比较 成本 学说 他 认为 生产 相同 的 产品 不同 国家 的 成本 是 不 一样 的 各国 只有 按照 有利 取重 不利 取轻 的 原则 生产 那些 成本 相对 低 的 商品 然后 通过 对外贸易 用 自己 生产 的 东西 换取 本国 需要 而 由 他国 生产 的 东西 就 可以 从中 获得 好处 材料 二 我国 是 世界 上 最大 的 服装 生产 和 出口国 每年 服装出口 总额 约 占 全球 服装出口 贸易总额 的 四分之一 但 自有 品牌 的 占有率 不 超过 因为 缺乏 面料 开发 品种 款式 设计 营销 的 渠道 企业 只能 接单 缝制 和 加工 得到 很少 的 加工费 如 中国 生产 的 服装 在 国外市场 上 售价 美元 我国 企业 一般 只能 得到 美元 其余 都 落入 外国 商标 所有者 服装设计 公司 和 经销商 等 的 腰包 李嘉图 的 比较 成本 学说 对 发展中国家 的 对外开放 有何 启示 结合 材料 说明 我国 如何 才能 实现 由 服装 大国 向 服装 强国 的 转变,高中 政治 经济学常识 古典经济学巨匠的理论遗产
在 经济 全球化 的 条件 下 中国 与 日本 美国 的 经济 甚至 与 韩国 台湾 这些 新兴 工业化 国家 或 地区 的 经济 处于 一种 互补 关系 假定 生产 单位 运输设备 日本 需用 个 工时 中国 需要 用工 时 生产 单位 服装 日本 需要 用工 时 中国 需要 用个 工时 尽管 日本 生产力 水平 高于 中国 但 仍然 可以 多 生产 运输设备 换回 中国 的 服装 节约 自己 生产 服装 的 劳动 假定 不 计算 关税 等 其他费用 日本 通过 出口 单位 的 运输设备 所 换回 的 中国 的 服装 如果 由 日本 自己 生产 将 多 耗费 个 工时,高中 政治 经济学常识 西方国家现代市场经济的兴起与主要模式
近年来 我国 的 对外 投资 合作 取得 跨越式 发展 年 上半年 中国 境内 投资者 共 对 全球 个 国家 和 地区 的 家 境外 企业 进行 直接 投资 累计 实现 非金融 类 直接 投资 亿 同比 增长 在 亚当 • 斯密 看来 这种 状况 的 存在 与 发展 有利于 企业 扩大 市场 范围 促进 生产 的 专业化 发挥 比较 优势 提高 资本 利用率 提高 国际 分工 水平 促进 劳动生产率 的 提高 摆脱 国内 政府 对 经济 的 干预 促进 分工 发展 与 国民 财富 的 增长,高中 政治 经济学常识 古典经济学巨匠的理论遗产
分 【 经济学 常识 】 阅读 材料 完成 下列 问题 亚当 • 斯密 认为 分工 起因于 交换 能力 因此 分工 程度 总要 受 交换 能力 大小 的 限制 即要 受 市场 大小 的 限制 如果 市场 过 小 就 不能 鼓励 人们 专门从事 一种 工作 运用 经济学 常识 评析 斯密 的 上述 分工 与 交换 关系 的 观点 分,高中 政治 经济学常识 古典经济学巨匠的理论遗产
阅读 材料 完成 下列 要求 消除 贫困 逐步 实现 共同富裕 是 社会主义 的 本质 要求 是 我们 党 的 重要 历史使命 材料 一年 月 中国共产党 十八 届 五中全会 通过 了 中共中央 关于 制定 国民经济 和 社会 发展 第十三个 五年 规划 的 建议 强调指出 农村 贫困人口 脱贫 是 全面 建成 小康社会 最 艰巨 的 任务 事关 经济社会 发展 的 全局 年 月 中央 扶贫开发 工作 会议 召开 对 当前 和 今后 一个 时期 脱贫 攻坚 任务 作出 了 部署 动员 全党 全 社会 力量 齐心协力 打赢 脱贫 攻坚战 年 月 中共中央办公厅 国务院办公厅 印发 了 省级 党委 和 政府 扶贫开发 工作 成效 考核办法 要求 各 地区 各 部门 结合实际 认真贯彻 执行 材料 二 G 省 深入 农村 贫困地区 实地 调研 发现 大多 贫困地区 产业 类同 产品 无 特色 没有 市场 受制于 销售 渠道 制约 一些 地区 的 优质 农产品 锁 在 深山 无法 给 农民 带来 经济 收入 农村 资源 资金 分散 农民 难以 适应 农村 经济 规模化 组织化 市场化 的 发展 需要 针对 这些 问题 该省 发挥 市场 作用 推进 脱贫 攻坚 取得 了 突出 的 脱贫 成效 截止 到 年底 该省 农村 贫困 发生率 从 ． 国家 扶贫开发 工作 重点县 农民 人均 纯收入 增长 贫困人口 脱贫 带来 了 农民 生活 质量 的 不断 提高 对 该省 结构调整 起到 了 积极 的 联动 作用 结合 材料 一 和 所学 政治 知识 说明 在 脱贫 攻坚 中 如何 发挥 好 党的领导 作用 结合 材料 二 和 所学 经济 知识 分析 贫困人口 脱贫致富 对 当地 结构调整 的 联动 作用 并 说明 G 省 如何 发挥 市场 作用 推进 脱贫 攻坚,高中 政治 经济学常识 中国特色社会主义市场经济 中国共产党领导和执政地位的确立
生产关系 揭示 了 人 与 物 之间 的 相互 关系 在 生产 斗争 中人 与 自然界 的 关系 在 生产 中 结成 的 人 与 人 之间 的 关系 生活 中 人们 需要 的 物 与 物 的 关系,高中 政治 经济学常识 马克思主义经济学的伟大贡献
李嘉图 从 工业 资产阶级 的 利益 出发 论述 了 自由贸易 的 优越性 其 理论 基础 是 对外贸易 中 的 绝对 成本 原理 比较 成本 学说 竞争 优势 学说 剩余价值 学说,高中 政治 经济学常识 古典经济学巨匠的理论遗产
下列 说法 中 属于 凯恩斯 的 经济 理论 是 利息率 高 储蓄 就 多 投资 就 少 利息率 低 储蓄 就 少 投资 就 多 利息率 的 自由 波动 可以 实现 储蓄 与 投资 的 均衡 利率 决定 于 流动 偏好 与 货币 数量,高中 政治 经济学常识 古典经济学巨匠的理论遗产
材料 一 英国 古典 经济 学派 的 代表 人物 亚当斯 密是 自由贸易 理论 的 首先 倡导者 和 鼻祖 他 认为 每 一个 国家 都 有 其 适宜 于 生产 某些 特定 产品 的 绝对 有利 的 生产 条件 如果 每 一个 国家 都 按照 其 绝对 有利 的 生产 务件 即 生产成本 绝对 低去 进行 专业化 生产 然后 彼此 进行 交换 则 对 所有 国家 都 是 有利 的 世界 的 财富 也 会 因此 而 增加 英国 古典 经济 学派 的 另 一位 著名 代表 人物 大卫 李嘉图 进一步 完善 了 古典学派 的 国际贸易 理论 他 认为 国际贸易 产生 的 基础 并 不 限于 生产 技术 的 绝对 差别 只要 各国 之间 存在 着 生产 技术 上 的 相对 差别 就 会 出现 生产 成果 和 产品价格 的 相对 差别 从而 使 各国 在 不同 的 产品 上 具有 比较 优势 使 国际 分工 和 国际贸易 成为 可能 进而 获得 比较 利益 材料 二 假如 两国 都 生产 汽车 和 粮食 如果 两国 把 全部 资源 劳动 用于 生产 自己 消费 的 汽车 和 粮食 国 生产 一辆 汽车 用 万 小时 生产 一吨 粮食 需要 小时 国 生产 一辆 汽车 需要 小时 生产 一吨 粮食 需要 小时 阅读 上述 材料 运用 经济学 知识 回答 问题 指出 材料 一中 亚当斯 密 和 大卫 李嘉图 各自 的 学说 名称 并 比较 二者 的 异同 如果 以 两位 经济学家 的 学说 指导 两国 的 贸易 你 的 观点 是 什么,高中 政治 经济学常识 古典经济学巨匠的理论遗产
几年 前受 西方 金融危机 的 影响 我国 出口型 企业 出现 停产 关门 倒闭 以及 工人下岗 失业 等 现象 面对 这种 状况 我国 政府 将 稳健 的 财政政策 适度从紧 的 货币政策 调整 为 积极 的 财政政策 适度 宽松 的 货币政策 并 制定 和 实施 出口 退税 政策 出台 多个 产业 振兴 规划 和 投资 拉动 政策 新增 万亿元 投资 这些 决策 有效 避免 了 我国 现代化 进程 因 巨大 的 外部 冲击 而 出现 大 的 波折 在 凯恩斯 看来 导致 资本主义 经济危机 的 原因 是 什么 应对 危机 我国 采取 的 政策 和 凯恩斯主义 在 主张 上 有何 异同,高中 政治 经济学常识 古典经济学巨匠的理论遗产
马克思主义 政治经济学 诞生 的 标志 是 政治经济学 批判 大纲 年 草稿 的 写作 巴黎 笔记 伦敦 笔记 的 写作 年 经济学 手稿 的 写作 资本论 的 发表,高中 政治 经济学常识 马克思主义经济学的伟大贡献
重商主义 者 认为 金银 是 社会 财富 的 唯一 形态 在 一国 没有 金矿 的 情况 下 财富 只能 来自 顺差 的 对外贸易 他们 认为 要 增加 国家 财富 就 必须 使 本国 的 劳动者 处于 贫穷 状态 他们 的 理由 是 使 本国 劳动者 处于 贫穷 状态 这 一方面 可以 给 出口 提供 尽可能 多 的 资源 从 国外 获得 尽可能 多 的 金银 另一方面 由于 国内 工资水平 低 可以 降低 本国 产品 的 成本 从而 提高 本国 产品 在 国际 市场 上 的 竞争力 斯密 认为 国民 财富 是 一国 所 生产 的 商品 总量 他 提出 政治经济学 有 两个 不同 的 目标 一是 给 人民 提供 充足 的 收入 二是 给 国家 提供 充分 的 收入 使 公务 得以 进行 请 结合 材料 回答 下列 问题 斯密 对 财富 的 理解 与 重商主义 者 有何 不同 他们 的 政策主张 有何 差异,高中 政治 经济学常识 古典经济学巨匠的理论遗产
李嘉图 比较 成本 学说 的 合理 之 处 在于 比较 正确 地 反映 了 不同 国家 间 经济 发展 的 一种 内在联系 和 客观 要求 对 指导 不同 国家 积极参与 国际 分工 增进 各自 利益 具有 一定 的 积极 作用 发挥 比较 优势 参与 国际 分工 可以 消除 在 经济 安全 上 面临 的 风险 比较 客观 地 反映 了 处于 世界 工厂 地位 的 英国 需要 对外 经济 扩张 的 现实,高中 政治 经济学常识 古典经济学巨匠的理论遗产
产业资本 从 不同 角度 可以 区分 为 不变资本 和 可变资本 固定资本 和 流动资本 货币资本 生产 资本 商品资本 生产 资本 和 流通 资本,高中 政治 经济学常识 马克思主义经济学的伟大贡献
年 股市 震荡 股票指数 经历 了 过山车 式 变化 投资者 信心 受到 打击 ． 中央 采取 果断 措施 稳定 股市 以 保证 股市 的 健康 发展 中央 重视 稳定 和 完善 股票市场 有利于 普遍 增加 居民 的 财产性 收入 防范 金融市场 风险 增强 我国 金融机构 的 国际 竞争力 为 企业 发展 筹集资金,高中 政治 经济学常识 中国特色社会主义市场经济 社会主义市场经济的基本特征
年 世界 金融危机 引发 了 人们 对 马克思 著作 的 深厚 兴趣 其 鸿篇巨著 资本论 特别 受欢迎 销量 不断 飙升 资本论 是 马克思 献给 全世界 无产阶级 的 一部 最 重要 的 科学 文献 多年 前 它 在 世界 各国 广泛 流传 现在 随着 金融危机 的 爆发 年轻一代 的 读者 们 再次 产生 了 阅读 这部 著作 的 热情 为什么 说 马克思主义 政治经济学 的 诞生 是 人类 经济 思想史 上 一次 伟大 的 革命性 变革,高中 政治 经济学常识 马克思主义经济学的伟大贡献
促使 新 自由主义 学说 兴起 的 经济 现象 是 通货膨胀 通货紧缩 经济 快速 发展 滞胀 现象,高中 政治 经济学常识 西方国家现代市场经济的兴起与主要模式
在 经济学说 史上 李嘉图 第一个 提出 了 相对 工资 这一 概念 他 认为 雇佣工人 的 相对 工资 下降 意味着 资本家 在 一定 时期 内 支付 给 工人 的 货币量 下降 工人 用 货币 工资 所 能 购买 到 的 生活必需品 减少 工人 所得 工资 与 其他 阶级 收 人 之间 的 差距 拉大 工人 名义工资 的 增加 速度 赶不上 物价上涨 速度,高中 政治 经济学常识 马克思主义经济学的伟大贡献
李嘉图 认为 工资 利润 地租 都 来自 工人 资本家 和 土地 的 创造力 雇佣工人 创造 的 新 价值 流通领域 的 贱买贵卖 对外贸易 的 比较 成本 优势,高中 政治 经济学常识 古典经济学巨匠的理论遗产
分 马克思 的 资本论 被誉为 工人阶级 的 圣经 被 视为 哲学 社会科学 的 百科全书 自它 出版 以来 无论 马克思主义者 还 是非 马克思主义者 无论 东方 经济学家 还是 西方 经济学家 无论 研究 经济学 的 人 还是 研究 其他 社会科学 的 人 都 要 研究 它 请 运用 所学 经济学 常识 正确 概述 马克思 劳动价值论 的 主要 内容,高中 政治 经济学常识 马克思主义经济学的伟大贡献
保 增长 扩 内需 调 结构 促 改革 惠民 生是 年 我们 应对 金融危机 的 重大 举措 回答 题 小 题为 促进 经济 发展 我国 采取 多种 措施 积极 应对 金融危机 的 严峻 挑战 下列 措施 正确 的 有 增发 国债 → 增加 财政收入 → 扩大 政府 投资 → 拉动 经济 增长 扩大 就业 → 保证 居民收入 → 鼓励 居民 储蓄 → 拉动 消费 需求 提高 人民币 汇率 → 增加 商品 出口 → 扩大 外需 → 促进 经济 增长 实施 家电 下乡 → 促进 农民 消费 → 开拓 农村 市场 → 促进 经济 发展 小 题 科技 是 克服 金融危机 的 根本 力量 历史 表明 每 一场 大 的 危机 常常 伴随 一场 新 的 科技 革命 每 一次 经济 的 复苏 都 离不开 技术 的 创新 科技 创新 对 经济 复苏 的 意义 主要 表现 在 小题 年月日 浙江省 排污权 交易 试点工作 启动 仪式 在 杭州 举行 排污权 交易 是 指 在 一定 区域 内在 污染物 排放 总量 不 超过 允许 排放量 的 前提 下 内部 各 污染源 之间 通过 货币 交换 的 方式 相互 调剂 排污 量 从而 达到 减少 排污 量 保护环境 的 目的 国家 实施 排污权 交易 试点工作 的 做法 是 小题 被誉为 现代 经济学 之父 的 亚当斯 密在 道德 情操 论中 指出 如果 一个 社会 的 经济 发展 成果 不能 真正 分流 到 大众 手中 那么 它 在 道义上 将 是 不得人心 的 而且 是 有 风险 的 因为 它 注定 要 威胁 社会 稳定 这 给 我们 的 启示 是 提高 经济 效率 是 增加 社会 财富 的 根本途径 绝对 公平 的 收入 分配 才 有助于 社会安定 和谐 要 提高 劳动报酬 在 国民收入 分配 中 的 比 重要 注重 社会 公平 制度 的 建设 理顺 分配关系,高中 政治 经济学常识 古典经济学巨匠的理论遗产
城镇化 是 新一届 政府 力推 的 新 的 经济 增长点 城镇化 之所以 能 成为 我国 经济 增长 的 巨大 引擎 主要 是因为 聚集 效应 可以 使 城镇 的 经济 效率 远高于 农村 即 在 人口 密集 的 城镇 会 产生 社会分工 效应 规模 经济 效应 激发 创新 效应 节省 交易成本 等 这些 可以 大大提高 劳动生产率 请 结合 材料 运用 经济学 常识 中 斯密 关于 分工 的 理论 分析 城镇化 可以 促进 经济繁荣 的 原因 分,高中 政治 经济学常识 古典经济学巨匠的理论遗产
阅读 材料 回答 下列 问题 材料 一 年月日 习近平 在 中央财经 领导小组 第十一次 会议 上 指出 在 适度 扩大 总需求 的 同时 着力 加强 供给 侧 结构性 改革 着力 提高 供给 体系 质量 和 效率 增强 经济 持续增长 动力 推动 我国 社会 生产力 水平 实现 整体 跃升 供给 侧 改革 就 是从 供给 生产 端 入手 通过 解放 生产力 提升 竞争力 促进 经济 发展 具体 而言 就是 要求 清理 僵尸 企业 淘汰 落后 产能 将 发展 方向 锁定 新兴 领域 创新 领域 创造 新 的 经济 增长点 材料 二年 月份 中国 官方 多次 公开 提及 供给 侧 改革 日 召开 的 国务院 常务会议 强调 培育 形成 新 供给 新动力 扩大内需 日 李克强 在 十三 五 规划 纲要 蝙制 工作 会议 上 要求 在 供给 侧 和 需求 倒 两端 发力 促进 产业 迈向 中 高端 日 习近平 在 PE 会议 上 再 提供 给 侧 改革 一系列 有关 供给 侧 的 信息 屡屡 刷屏 其中 既有 专家学者 的 解读 剖析 也 不乏 来自 媒体 的 答疑 解惑 更 有 广大 民众 的 积极 建言献策 合 材料 一从 市场机制 和 社会主义 市场经济 理论 的 角度 提出 供给 侧 改革 的 相关 措施,高中 政治 经济学常识 中国特色社会主义市场经济
阅读 下面 三段 材料 回答 后面 的 问题 材料 一 假定 某 家庭 的 消费 和 收入 之间 有 下表 所示 关系 某 家庭 消费 函数 单位 美元 材料 二 制鞋厂 老板 比特 预测 投资 万美元 时 利润率 为 投资 万美元 时 利润率 为 投资 万美元 时 利润率 为 材料 三 比尔 为了 购买 生活资料 的 便利 为了 应付 以后 的 不时之需 为了 便于 在 股票市场 上 适时 购买 股票 希望 手中 持有 一定 数量 的 现金 根据上述 材料 内容 联系 所学 知识 回答 下面 的 问题 上述 材料 各 反映 了 什么 经济 现象 凯恩斯 把 上述 经济 现象 分别 称做 什么 按照 凯恩斯 的 观点 上述 三种 现象 的 存在 对 就业 和 资本主义 经济 发展 会 造成 什么 影响,高中 政治 经济学常识 古典经济学巨匠的理论遗产
凯恩斯 说 过 无论 从 先验 的 人性 看 或 从 经验 中 之 具体 事实 看 有 一个 基本 的 心理 法则 我们 可以 确信 不疑 一般而言 当 所得 增加 时 人们 将 增加 其 消费 但 消费 之 增加 不若 其 所得 增加 之速 这 是 指 边际 消费 倾向 资本 边际 效率 流动 偏好 心理 理论,高中 政治 经济学常识 古典经济学巨匠的理论遗产
价值 的 源泉 是 什么 各个 时代 的 经济学家 们 从 不同 的 理论 角度 不同 的 社会 侧面 进行 了 探索 资产阶级 古典学派 的 代表 大卫 李嘉图 发展 了 亚当斯 密 的 劳动 形成 价值 的 理论 但 面对 为什么 各种 不同 质 的 劳动 会 形成 质上 相同 的 价值 这一 问题 时 他们 都 哑口无言 了 马克思 在 扬弃 古典 经济学 的 劳动价值论 的 基础 上 创立 了 科学 的 劳动价值论 成为 马克思主义 经济学 的 理论 基石 和 核心 大卫 李嘉图 是 如何 发展 亚当斯 密 的 劳动价值论 的 分 材料 中 让 资产阶级 古典 经济学家 哑口无言 的 问题 马克思 如何 作出 了 科学 的 回答 分,高中 政治 经济学常识 古典经济学巨匠的理论遗产
斯密 的 绝对 成本 学说 的 主要 观点 是 什么 请 对 这 一 学说 进行 简要 评价,高中 政治 经济学常识 古典经济学巨匠的理论遗产
美国 里根 政府 在 最初 的 政策 制定 中 深受 供给 学派 主张 的 影响 全面 降低 个人所得税 削减 政府 预算 支出 等 以 激发 经济 活力 抑制 通货膨胀 上述 政策 的 实施 曾 是 里根 上台 后 美国 经济 形势 一度 好转 的 重要 原因 之一 但 随着 经济 的 增长 赤字 不但 没有 减少 反而 大幅 增加 里根 在 其 第二个 任期 内 不得不 对 政策 进行 调整 供给 学派 的 影响 随之 日益 减弱 上述 材料 表明 新 自由主义 所 主张 的 政策 没有 缺陷 新 自由主义 所 主张 的 政策 在 一定 程度 上 促进 了 资本主义 国家 的 经济 好转 新 自由主义 所 主张 的 政策 的 实施 并未 解决 资本主义 国家 发展 中 所 遇到 的 问题 新 自由主义 所 主张 的 政策 具有 较大 的 局限性,高中 政治 经济学常识 西方国家现代市场经济的兴起与主要模式
