items,labels
鸦片战争 后 清政府 设置 了 专门 的 机构 办理 对外 交涉 五口 通商 大臣 起初 由 两广总督 兼任 驻 广州 年 将 五口 通商 大臣 移驻 上海 年 划归 总理 各国 事务 衙门 管辖 年 改称 南洋 通商 大臣 由 两江 总督 兼任 这种 转变 本质 上 反映 了 中国 中央 机构 的 半殖民地化 中国 被迫 全面 对外开放 中国 政治 现代化 的 开启 中国 半殖民地化 程度 的 加深,高中 历史 近代史 清末民主革命风潮 第二次鸦片战争的概况及影响
阅读 表 由此 可 得出 的 最 恰当 结论 是 日本 海军 损失惨重 中国 北洋水师 全军覆灭 中国 北洋水师 主力 尚存 日本 取得 黄海 海域 的 制海权,高中 历史 近代史 八国联军侵华战争 清末民主革命风潮 甲午中日战争的概况及影响 辛丑条约的签订
年 月 陈独秀 在 答 俞颂华 宗教 与 孔子 一文 中 指出 中外 学说 众 矣 何者 无益 于吾群 即 孔教 亦 绝非 无 可取 之点 惟未 可以 其 伦理学 说 统一 中国 人心 耳 据此 陈独秀 认为 认为 儒学 可以 推动 社会 进步 已经 摒弃 资产阶级 的 价值观 并未 全盘否定 中国 传统 文化 对 中国 传统 文化 有 正确认识,高中 历史 近代史 新文化运动
中华民国 临时 约法 规定 内阁总理 由 议会 的 多数党 产生 总理 可以 驳回 总统 的 意见 总统 颁布 命令 须 由 国务总理 副署 才能 生效 这种 规定 的 主要 意义 在于 制约 专制 保障 三权分立 制度 体现 主权在民 维护 资产阶级 利益,高中 历史 近代史 清末民主革命风潮 辛亥革命的评价
伏尔泰 在 他 的 哲学 辞典 中说 我 全神贯注 地读 孔子 的 这些 著作 我 从中 吸取 了 精华 除了 最 纯洁 的 道德 之外 并且 没有 些许 的 假 充内行 式 的 蒙骗 的 味道 他 宣称 在 道德 上 欧洲人 应当 成为 中国 人 的 徒弟 由此 我们 可以 看出 他 的 本质 意图 是 启蒙 思想家 主张 欧洲 应当 建立 古代 中国 的 礼法 体制 中国 儒学 是 西欧 启蒙 思想 的 的 源头 启蒙 思想家 试图 从 儒学 里 找到 理性 王国 的 依据 中国 儒学 里 包含 里 有 资产阶级 革命 的 思想,高中 历史 近代史 文艺的春天 启蒙运动的扩展 春秋战国时期的乐舞 春秋战国时期的百家争鸣
年月日 毛泽东 邀请 各 民主党派 无党派人士 座谈 政协 工作 时说 政协 的 性质 有别于 国家 权力 机关 全国人民代表大会 它 也 不是 国家 的 行政 机关 政协 是 全国 各 人士 的 统一战线 组织 同 年月日 至日 全国政协 二届 一次 会议 通过 了 新 的 中国人民政治协商会议 章程 这 表明 全国政协 代行 全国人民代表大会 职权 的 使命 结束 中国共产党 领导 的 多党合作 和 政治协商 制度 开始 实行 各 民主党派 和 各 人民团体 的 统一战线 组织 正式 建立 政协 与 人大 政府 机关 之间 相互 制约 的 关系 确立,高中 历史 近代史 民族区域自治制度的建立 三个代表重要思想 祖国统一的历史潮流 监察制度 民主政治制度的建设 民主政治的重要文献 共产党领导的多党合作和政治协商制度的形成 新民主主义革命的胜利及其伟大意义
一战 期间 发展 最快 的 民族 工业部门 在 一战 结束 后受 打击 也 最重 这 主要 说明 民族 工业 投资 总量 较 少 战争 与 中国 民族 资本主义 发展 密切相关 民族 工业 应 重点 发展 重工业 帝国主义 是 民族 工业 发展 的 主要 障碍,高中 历史 近代史 中国民族资本主义的曲折发展 垄断组织的出现 第三产业的兴起和新经济的出现 中学为体西学为用洋务运动
十六世纪 中叶 英国 商人 采取 了 联合 起来 向外 冒险 的 方式 他们 建成 了 一些 特许 公司 即 获得 女王 特许 的 由 大 商人 合股 经营 的 大 贸易 公司 去 垄断 某一 地区 的 市场 如年 成立 的 东印度 公司 经营 东方 的 贸易 等 推动 这一 活动 出现 的 主要 因素 是 英国 资本主义 经济 成为 主流 资本主义 制度 的 确立 打败 了 西班牙 殖民 帝国 新 生产方式 的 开放性 项 十六世纪 中叶 资本主义 经济 尚未 成为 主流 选项 不 符合 题意 排除 项 资本主义 制度 的 尚未 确立 选项 不 符合 题意 排除 项 材料 未 涉及 打败 了 西班牙 殖民 帝国 方面 的 信息 选项 不 符合 题意 排除 所以 答案 是,高中 历史 近代史 世界市场的拓展 西欧国家的殖民扩张与争夺 走向会合的世界世界市场雏形出现
当代 学者 提出 了 五四运动 是 第一次 历史 巨变 的 补课 又 是 第二次 历史 巨变 的 起点 的 观点 这 是 对 五四运动 历史 地位 的 一个 新 提法 但 究其 实质 下列 观点 正确 的 是 第一次 历史 巨变 是 鸦片战争 以后 社会 性质 改变 五四运动 的 爆发 标志 着 新民主主义革命 的 开端 第二次 历史 巨变 是 辛亥革命 推翻 清王朝 的 统治 五四运动 是 思想 层面 由 古代 向 近代 转变 的 起点,高中 历史 近代史 清末民主革命风潮 五四运动
史载 佛山 针行 向 称 大宗 佣工 仰食 以 千万 计 自有 洋针 而 离散 殆尽 矣 出现 这种 现象 的 主要 原因 是 资本主义 萌芽 的 发展 西方 工业 文明 的 冲击 自然经济 的 彻底 解体 近代 民族 工业 兴起,高中 历史 近代史 世界市场的拓展 鸦片战争的概况及影响 走向会合的世界世界市场雏形出现 垄断组织的出现 第三产业的兴起和新经济的出现 人类迈入电气时代 自然经济的逐步解体
亚里士多德 认为 德性 与 人 的 感受 和 行为 相关 而 人 的 感受 和 行为 存在 着 过度 不及 和 中道 过度 和 不及 会 使 人 犯错误 招致 责备 中道 是 经 实践 理性 规定 而 形成 的 正确 因而 会 受到 称赞 而 正确 和 受 称赞 是 德性 所 特有 的 或者说 是 德性 的 标志 由此 可以 得出 守 中道 就是 不 犯错误 守 中道 必须 具有 德性 中道 是 德性 的 本质特征 过度 和 不及 是 犯错 的 根源,高中 历史 近代史 文艺复兴 洛克 智者学派 卢梭 开眼看世界 程朱理学 法国的启蒙思想家
迈斯 基所著 的 蒙古 人民共和国 史中 记载 据 俄国 海关 统计 年 至 年 期间 由 俄罗斯 输出 到 蒙古 的 货物 总值 增加 了 百分之二十二 而 同期 由 蒙古 输入 俄罗斯 的 货物 总值 却 增加 了 百分之五 百 六十六 对此 状况 合理 的 解释 是 近代 中国 经济 竞争力 有 一定 提升 世纪末 世纪 初 俄国 工业化 进程 缓慢 中国 内地 市场 为 英美两国 所 占领 当时 俄国 社会 矛盾尖锐 阻碍 其 对外贸易,高中 历史 近代史 垄断组织的出现 民族资本主义的产生 第三产业的兴起和新经济的出现 西周的宗法制分封制与礼乐制度 民族资本主义的产生和初步发展
工业革命 的 含义 和 实质 是 资本主义 制度 代替 封建制度 的 重大 改革 商品经济 代替 自然经济 的 重大 变革 机器 生产 代替 手工劳动 的 重大 变革 雇佣 关系 代替 依附 关系 的 重大 变革,高中 历史 近代史 世界市场的拓展 走向会合的世界世界市场雏形出现 人类迈入电气时代
近代 名人 郑观应 闻大 东沟 战事 感作 诗 中 有 东沟 海战 天如墨 炮震烟 迷船 掀侧 致远 鼓揖冲 重围 万火 丛中 呼杀 贼 的 诗句 据 史实 判断 与 该 诗 相关联 的 历史 事件 是 鸦片战争 甲午 中日战争 八国联军 侵华 抗日战争,高中 历史 近代史 八国联军侵华战争 清末民主革命风潮 甲午中日战争的概况及影响 辛丑条约的签订
世纪 开始 时 美国 发明家 惠特尼 为 政府 大量 制造 滑膛枪 有 访问者 对 惠特尼 的 这种 革命性 技术 的 基本 特点 作 了 恰当 的 描述 他 为 滑膛枪 的 每个 零件 都 制作 了 一个 模子 据说 这些 模子 被 加工 的 非常 精确 以至于 任何 滑膛枪 的 每个 零件 都 可以 适用 于 其他 任何 滑膛枪 惠特尼 的 革命性 技术 揭开 美国 工业革命 的 序幕 提高 了 工业生产 效率 诠释 了 科学 理论 的 重要性 改进 了 滑膛枪 的 结构,高中 历史 近代史 世界市场的拓展 走向会合的世界世界市场雏形出现 人类迈入电气时代
美国 总统 特朗普 颁布 的 禁穆令 在 公布 之后 就 遭遇 了 一波三折 的 命运 先是 联邦 法官 做出 了 暂停 移民 禁令 限制 令 随后 特朗普 政府 针对 暂停 禁令 提起 上诉 之后 该 上诉 又 被 驳回 日前 美国 联邦最高法院 推翻 了 下级 法院 的 判决 允许 总统 特朗普 提出 的 新版 移民 限制 令 部分 生效 这 主要 体现 了 美国 司法程序 的 复杂性 美国 行政命令 的 随意性 美国 宪政 民主 的 制衡 性 美国 民主 政治 的 局限性 材料 信息 体现 不 出 行政命令 的 随意性 故项 错误 材料 信息 是 美国 总统 和 最高法院 关于 移民 限令 互相制约 这 体现 了 美国 宪政 民主 的 制衡 性 材料 体现 不 出 美国 民主 政治 的 局限性 故项 错误 所以 答案 是,高中 历史 近代史 两党制的形成和发展 海峡两岸关系的发展
李鸿章 代表 清政府 与 个 国家 签订 条约 在 条约 上 李鸿章 将 名字 签成 了 肃字 的 模样 并 在 病榻 上 交代 了 他 的 临终 奏折 臣 等 伏查 近 数十年 内 国家 每有 一次 构衅 必多 一次 吃亏 下列 属于 该 条约 内容 的 是 惩办 义和团运动 中 参加 反帝 斗争 的 官员 增开 天津 为 商埠 日本 臣民 得 在 中国 任便 从事 各项 工艺 制造 允许 外国 公使 驻京 考点 近代 中国 的 民主革命 至 年间 西方 列强 侵略 与 中国 人民 的 反抗 斗争 辛丑 条约,高中 历史 近代史 八国联军侵华战争 清末民主革命风潮 甲午中日战争的概况及影响 辛丑条约的签订
民国 初期 中国 民族 工业 出现 了 短暂 的 春天 导致 短暂 的 主要 原因 是 北洋政府 对 民族 工业 扶持 一 战后 西方 列强 卷土重来 封建 自然经济 的 束缚 巴黎和会 中国 外交 失败,高中 历史 近代史 中国民族资本主义的曲折发展 垄断组织的出现 第三产业的兴起和新经济的出现 中学为体西学为用洋务运动
被 称为 世纪 海上 马车夫 的 国家 是 西班牙 葡萄牙 荷兰 英国,高中 历史 近代史 世界市场的拓展 西欧国家的殖民扩张与争夺 走向会合的世界世界市场雏形出现
西方 艺术史 认为 艺术 应该 从 所有 的 思想 领域 中 解放出来 自由 和 偶然 哺育 着 灵感 某 画家 从纸 上 的 一滴 墨水 点 或 咖啡 点 出发 去 寻求 变化 冲动 的 抒情 取代 了 理性 的 劳作 于是 与 个人 笔触 联系 在 一起 的 色彩 效果 便 占据 了 统治 地位 因而 也 损失 了 精细 准确 的 画面 与 材料 观点 相符 的 文艺作品 是,高中 历史 近代史 现代主义美术 现实主义美术和印象画派 文学的主要成就
研究 英国 的 崛起 不能 忽视 其 文化 的 保守 性 但 也 不能不 看到 其 文化 的 创新性 下列 能为 世纪 英国 文化 创新 提供 证据 的 是 工业革命 权利 法案 责任内阁 经典力学,高中 历史 近代史 世界市场的拓展 走向会合的世界世界市场雏形出现 议会权力的确立 英国国会与国王的殊死搏斗 责任制内阁的形成 人类迈入电气时代 英国责任内阁制的形成 海峡两岸关系的发展
有 学者 认为 莎士比亚 笔下 因 复杂 个性 而 显得 有点 矛盾 的 人物 最富 真实性 对此 理解 正确 的 是 该 学者 强调 人 应该 富有 个性 莎士比亚 描绘 了 质朴 的 人性 莎士比亚 注重 刻画 复杂 的 人类 内心世界 体现 了 人 与 社会 双重 觉醒 特征 材料 主旨 不是 强调 人 应该 富有 个性 而是 说明 人性 的 复杂 故 错误 莎士比亚 描绘 的 不是 质朴 的 人性 而是 复杂 的 人性 故 错误 人类 内心世界 的 复杂 并 不能 说明 人 与 社会 双重 觉醒 故 错误 所以 答案 是,高中 历史 近代史 文艺复兴
英王 詹姆士 一世 就职 初期 国会 针对 国王 专断 统治 而 要求 国会 固有 权利 的 抗辩 书 指出 英格兰 各郡 城市 和 选邑 均 有权 根据 代议制 自由选择 他们 所 信任 的 人 作为 代表 当选 的 人 在 该 届 国会 期间 无论 在 开会 和 休会期间 均 不受 束缚 逮捕 和 监禁 在 国会 内 他们 可以 不 受 妨碍 和 控制 而 自由 发表意见 对此 解读 正确 的 是 确立 了 议会 至上 的 宪法 原则 表明 王权 与 议会 的 矛盾尖锐 使得 议会 成为 英国 的 权力 中心 奠定 了 议会制 君主立宪 政体 的 法律 基础,高中 历史 近代史 议会权力的确立 英国国会与国王的殊死搏斗 责任制内阁的形成 英国责任内阁制的形成 海峡两岸关系的发展
下表为 中国 农产品 出口 总值 增长 情况 它 反映 了 年份 出口 各类 货物 的 总值 千元 农产品 出口值 及其 占 出口 总值 的 百分比 出口值 千元 占 出口 总值 的 百分比 ． ． ． ． ． 农产品 在 外贸 中 处于 顺差 农业 半殖民地化 程度 加深 农产品 的 世界 竞争力 上升 资本主义 经济 已 渗入 农村 由 材料 中 农产品 在 出口 各类 货物 总值 中 的 比重 总体 增大 说明 中国 农业 逐渐 卷入 资本主义 世界市场 为 资本主义 工业 发展 提供 原料 体现 了 农业 半殖民地化 程度 加深 材料 仅 反映 农产品 在 出口 各类 货物 总值 中 的 比重 情况 无法 体现 农产品 的 世界 竞争力 故项 错误 材料 仅 反映 农产品 在 出口 各类 货物 总值 中 的 比重 情况 无法 反映 农村 出现 资本主义 性质 农业 故项 错误 所以 答案 是,高中 历史 近代史 鸦片战争的概况及影响 垄断组织的出现 第三产业的兴起和新经济的出现 自然经济的逐步解体
英国 著名 学者 罗素 评价 西方 人文精神 的 发展 历程 是从 古代 的 朦胧 稚嫩 发展 到 明确 成熟 其中 朦胧 稚嫩 时期 的 标志性 理论 是 要 有 勇气 运用 你 自己 的 理智 人 是 宇宙 的 精华 万物 的 灵长 信仰 上帝 即可 得 救人 是 万物 的 尺度,高中 历史 近代史 洛克 智者学派 卢梭 开眼看世界 程朱理学 法国的启蒙思想家
商务印书馆 编印 的 中国 近代史 中 指出 自从 中国 民族 资本主义 生产关系 产生 以来 纵观 中国 民族 工业 的 成长 经历 的 是 一条 曲折 发展 的 道路 造成 民族 工业 成长 道路 曲折 的 主要 原因 有 西方 资本主义 国家 的 侵略 和 掠夺 中国 社会 自然经济 的 顽固 与 强大 近代 中国政府 始终 不 支持 民族 工业 重 农抑商 思想 一直 是 中国 近代 主流 思想 所以 答案 是,高中 历史 近代史 中国民族资本主义的曲折发展 抗战时期和解放战争时期的民族工业 垄断组织的出现 民族资本主义的产生 中学为体西学为用洋务运动 第三产业的兴起和新经济的出现 西周的宗法制分封制与礼乐制度 民族资本主义的产生和初步发展
五四 前后 中国 有 一批 激进 民主主义 者 纷纷 宣传 自己 的 思想 主张 李大钊 是 其中 的 一位 重要 代表 下列 各项 中 属于 李大钊 观点 的 是 提出 文学革命 的 口号 高举 文学革命 的 大旗 指出 民与君 势不两立 妄想 复辟 的 人 都 是 国家 公敌 在 我 的 马克思主义 观中 指出 未来 必将 是 赤旗 的 世界 借助 短篇小说 狂人日记 揭露 封建礼教 吃 人 本质 面对 袁世凯 复辟 李大钊 指出 民与君 势不两立 妄想 复辟 的 人 都 是 国家 公敌 李大钊 在 布尔什维主义 的 胜利 中 指出 未来 必将 是 赤旗 的 世界 不是 我 的 马克思主义 观故 错误 鲁迅 借助 短篇小说 狂人日记 揭露 封建礼教 吃 人 本质 故 错误 所以 答案 是,高中 历史 近代史 马克思主义在中国的传播 新文化运动
历史学家 余英时 在 研究 中国 近代 历史 时 提出 转石 效应 改革 往往 牵一发而动全身 一经 发动 便 如 危崖 转石 非达于 平地 不止 经济体制 改革 初见成效 之后 浪潮 就 会 冲击 到 法律 和 政治 领域 依据 上述 观点 在 中国 近代史 上 引发 转石 效应 的 历史 事件 是 洋务运动 鸦片战争 戊戌变法 辛亥革命 戊戌变法 辛亥革命 是 洋务运动 的 影响 故 错误 鸦片战争 发生 于 洋务运动 以前 故项 错误 所以 答案 是,高中 历史 近代史 垄断组织的出现 第三产业的兴起和新经济的出现 洋务派近代工业的创办及其影响
年 的 丁戊奇荒 造成 余万 人 饿死 余万 灾民 逃荒 郑观应 在 上海 募捐 的 同时 提出 构建 符合 近代 中国国情 的 社会福利 保障体系 的 主张 以 官绅 合力 以工代赈 等 多元化 方式 筹资 设立 慈善机构 对 灾民 实施 教养 兼施 据 材料 可知 当时 中国 社会 备荒 机制 不 健全 郑观应 最早 提出 建立 社会保障 体系 清政府 救灾 与 防灾 措施 较 完备 清政府 借鉴 西方 慈善 文化 并 已 施行 项 说法 错误 错 在 最早 项 说法 错误 错 在 已 施行 所以 答案 是,高中 历史 近代史 垄断组织的出现 民族资本主义的产生 第三产业的兴起和新经济的出现 西周的宗法制分封制与礼乐制度 民族资本主义的产生和初步发展 洋务派近代工业的创办及其影响
有 学者 将 年月日 柏林墙 的 坍塌 视为 世界 经济 的 转折点 其 主要 依据 是 不 诉诸武力 的 冷战 保障 了 经济 安全 德国 再次 统一 改变 了 经济 集团 力量对比 苏联 势力 退出 欧洲 改变 了 世界 经济 格局 冷战 秩序 的 瓦解 加速 了 经济 全球化 进程,高中 历史 近代史 虚假繁荣的幻灭 东欧剧变与苏联解体 和平与动荡并存 资政新篇及太平天国运动的进步性与局限性 经济全球化迅速发展及全球化存在的问题与展望 多极化趋势的加强 布雷顿森林体系的建立
道光 年间 湖丝 出洋 其始 运至 广东 其继运至 上海 七里 村所产丝 尤 著名 出产 既富 经商 上海 者 乃 众镇 之人业 此 因而 起家 者 亦 不少 这 反映 了 传统 的 小农经济 开始 解体 五口 通商 客观 上 刺激 了 湖丝 对外贸易 上海 开放 程度 高于 广州 海禁 政策 使 湖丝 只能 经 广东 出口,高中 历史 近代史 鸦片战争的概况及影响 清末民主革命风潮 垄断组织的出现 第三产业的兴起和新经济的出现 自然经济的逐步解体 第二次鸦片战争的概况及影响
清代 陶煦 的 租核 • 推原 记载 金宝 庐舍 转瞬 灰烬 惟有 田者 岿然 而独 无恙 故上 自绅 富下 至委巷 工贾 胥吏 之 俦 赢 十百 金即 莫不 志在 良田 以上 现象 对 当时 中国 历史 发展 产生 的 最 主要 影响 是 有利于 社会 经济 发展 阻碍 资本主义 萌芽 发展 有利于 巩固 封建统治 有利于 农业 生产 的 繁荣 与 材料 主旨 意思 相反 不 符合 材料 中 经济 目的 材料 是 阻碍 资本主义 发展 不利于 农业 繁荣 错误 所以 答案 是,高中 历史 近代史 自由放任政策的失败 资本主义萌芽 意大利资本主义萌芽
一位 美术 老师 为 一位 环卫工人 画 肖像 看着 画 有人 判断 该 工人 是 一位 妙龄少女 有人 判断 该 工人 是 一位 五旬 老汉 甚至 有人 判断 老师 画 的 是 一棵树 据此 该 老师 的 绘画 风格 是 浪漫主义 现实主义 印象派 现代主义,高中 历史 近代史 现实主义美术和印象画派 现代主义美术
西欧 出现 了 与 欧亚 乃至 全球 传统 农业 文明 有着 本质 差别 的 一种 新 的 充满活力 ． 扩张性 的 文明 欧洲 用 了 个 世纪 建立 起其 在 世界 范围 的 统治 而 过 了 年 这种 统治 就 土崩瓦解 对 材料 中 文明 的 扩张性 的 正确理解 是 工业 文明 在 世界 范围 内 扩展 工业革命 促进 资本主义 发展 资产阶级 革命 改变 世界 历史 欧洲 国家 最终 确立 世界霸权,高中 历史 近代史 世界市场的拓展 走向会合的世界世界市场雏形出现 人类迈入电气时代
年月日 中共中央 在 关于 目前 政治形势 与 党 的 任务 的 决议 中 提出 将 工农 共和国 的 口号 改为 人民共和国 并 相应 地 改变 了 党 的 若干 政策 从 中共中央 的 政策 变动 中 可以 看出 中共 形成 全面 抗战 的 思想路线 中共 左倾 关门主义 更加 严重 中日 民族矛盾 上升 为 主要矛盾 中共 抗日民族统一战线 思想 发展,高中 历史 近代史 清末民主革命风潮 抗日战争
下表 源自 杨天石 的 蒋介石 在 抗日 故争 中 的 作用 据此 可知 ． 当时 的 国民 玫府 时间 事件 年月日 致电 军政 部长 何应钦 准备 万一 以 与 倭战 年月日 致电 军政 部长 何应钦 据 昨今 形势 日方 已具 一 决心 务 今京 ． 沪 ． 汉 各地 立即 准备 一切 严密 警戒 俾 随时 抗战 为 要 年月日 决定 中央政府 各 部门 做 迁徙 准备 做好 了 对 日 全面 作战 的 准备 力图 拖延 抗战 爆发 的 时间 构想 了 防御 作战 的 战略 赚图 认为 对 日 作战 的 时机 己 到,高中 历史 近代史 清末民主革命风潮 国共政权的对峙 短暂的春天 国共合作与北伐战争 抗日战争
以据 乱世 升平 世太平 世 三世 循环 为 主要 思想 的 汉代 儒家 公羊 春秋 学派 魏晋 以后 虽经 一千多年 的 消沉 近代 以来 却 出现 了 复兴 该 学派 的 复兴 主要 体现 了 民主革命 的 需要 对 中学 为体 的 强调 救亡图存 的 需要 对 中国 传统 文化 的 维护 是 辛亥革命 主张 是 洋务运动 思想 主张 不是 文化 复兴 的 主要 体现 所以 答案 是,高中 历史 近代史 维新思想
南京临时政府 成立 时 参议院 决定 采用 沪军 都督府 的 红黄蓝 白黑 五色旗 为 国旗 以 共进会 的 十八 黄 星旗 为 陆军 旗以 孙中山 战友 陆皓东 设计 的 青天白日 三色旗 为 海军 旗 这样 做 意在 增强 民族团结 意识 促成 革命 阵营 联合 广泛传播 共和 观念 实现 人人 自由 平等,高中 历史 近代史 清末民主革命风潮 辛亥革命的评价
巴黎和会 上 中国 外交 失败 的 消息 传到 中国 引发 了 新文化运动 国民革命 运动 五四运动 维新运动,高中 历史 近代史 清末民主革命风潮 五四运动
下表是 近代 在 华 的 外国 航运 吨位 占 比 情况表 据此 可知 年份 百万 英国 美国 日本 德国 其他 中国 的 民族 经济 遭受 列强 冲击 美国 的 经济 实力 最 弱 英国 在 中国 的 航运业 中 占 主导 日本 的 经济 发展 最快 材料 无法 体现 英国 在 中国 的 航运业 中 占 主导 排除 材料 无法 体现 日本 经济 发展 最快 排除 据此 可知 答案 为,高中 历史 近代史 中国民族资本主义的曲折发展 垄断组织的出现 民族资本主义的产生 中学为体西学为用洋务运动 第三产业的兴起和新经济的出现 西周的宗法制分封制与礼乐制度 民族资本主义的产生和初步发展
下图 表明 美德 经济 发展 的 最大 特点 是 煤炭 钢铁工业 是 其 传统 工业 部分 美国 德国 的 煤炭 和 铁矿 等 资源 丰富 美国 德国 的 重工业 发展 异常 突出 美国 德国 工业 发展 比例 严重 失调,高中 历史 近代史 世界市场的拓展 走向会合的世界世界市场雏形出现 人类迈入电气时代
倡导 有 思想 力 的 人 是 万物 的 尺度 希望 重新 建立 人们 的 道德 价值观 以 挽救 衰颓 的 城邦 制度 的 思想家 是 普罗泰 格拉 苏格拉底 亚里士多德 柏拉图 智者 学派 普罗泰戈 拉 所 讲 的 人 是 万物 的 尺度 这里 的 人 指 的 是 人 的 感觉 亚里士多德 创立 逻辑学 故项 排除 柏拉图 是 客观唯心主义 的 创始人 故项 排除 所以 答案 是,高中 历史 近代史 洛克 智者学派 卢梭 开眼看世界 程朱理学 法国的启蒙思想家
英国 思想家 培根 说 一个 国家 若能 成为 海上 主人 就 等于 成 了 一个 帝国 伊丽莎白 女王 则 声称 海洋 不 属于 任何 民族 任何 个人 对此 理解 正确 的 是 英 帝国 在 重商主义 思想 的 指导 下 崛起 日不落 帝国 的 建立 是 这些 言论 出笼 的 保障 新 航路 开辟 后 英国 率先 建立 海洋 霸权 英国 运用 自由主义 经济 思想 打造 世界 工厂 这些 言论 出笼 时 日不落 帝国 尚未 建立 选项 不 符合 题意 排除 新 航路 开辟 后 西班牙 葡萄牙 两 国 率先 建立 海洋 霸权 选项 不 符合 题意 排除 是 重商主义 经济 思想 而 非 自由主义 经济 思想 选项 不 符合 题意 排除 所以 答案 是,高中 历史 近代史 世界市场的拓展 西欧国家的殖民扩张与争夺 走向会合的世界世界市场雏形出现
下图 为 不同 时期 中国 轻重工业 比重 图 对此 解读 正确 的 是 图 一 现象 出现 的 根源 是 近代 社会 的 特殊 国情 图二 反映 新 中国 优先发展 重工业 取得 的 成果 图一 表明 中国 近代 工业 在 经济 中 占 主导地位 图一图 二 表明 政府 长期 重视 民生 工业 的 发展 所以 答案 是,高中 历史 近代史 中国的振兴 资本主义在中国近代历史发展进程中的地位和作用 中国民族资本主义的曲折发展 革命道路的探索 抗战时期和解放战争时期的民族工业 垄断组织的出现 第三产业的兴起和新经济的出现 中学为体西学为用洋务运动 世纪年代至年代探索社会主义建设道路的实践
历史 解释 是 指以 史料 为 依据 以 历史 理解 为 基础 对 历史 事物 进行 理性分析 和 客观 评判 的 态度 与 能力 下列 对 相关 史料 的 解释 错误 的 一项 是 选项 史料 历史 解释 大 皇帝 凡 有 新 恩施 加及 各国 亦 应准 英人 一体 均 沾 片面 最惠国 待遇 易使 列强 形成 侵华 联盟 其英人 如何 科罪 由 英国 议定 章程 法律 发给 管事 官 照办 领事裁判权 破坏 中国 司法 主权 得 在 中国 通商口岸 城邑 任便 从事 各项 工艺 制造 五口 通商 破坏 中国 贸易 自主权 惩办 伤害 诸国 国家 及 人民 之首祸 诸臣 严禁 人民 反帝 清政府 成为 列强 工具 根据 其英人 如何 科罪 由 英国 议定 章程 可知 英国人 获得 了 领事裁判权 领事裁判权 的 确立 是 帝国主义 干涉 中国 内政 操纵 中国 司法 的 重要 手段 它 破坏 了 中国 的 司法 主权 故项 排除 根据 材料 得 在 中国 通商口岸 城邑 任便 从事 各项 工艺 制造 可知 这 出自 马关条约 日本 人 可以 在 中国 开设 工厂 这 严重 阻碍 了 中国 民族 资本主义 的 发展 项 历史 解释 错误 符合 题意 根据 惩办 伤害 诸国 国家 及 人民 之首祸 诸臣 可知 这 出自 辛丑 条约 严禁 人民 反帝 意味着 清政府 成为 列强 统治 中国 的 工具 故项 排除 所以 答案 是,高中 历史 近代史 八国联军侵华战争 清末民主革命风潮 甲午中日战争的概况及影响 第二次鸦片战争的概况及影响 辛丑条约的签订
年家 西方 企业 和 家中 西 联合 企业 的 资本 投资 增至 亿 银元 同时 家 中国 企业 开始 使用 非 人力 驱动 的 机器设备 投资 约 为 亿 银元 到 年 中国 现代 工厂 数量 达家 雇佣 产业工人 超过 万 材料 反映 出 当时 经济 近代 性 的 因素 增加 中国 工业 发展 严重 依赖 列强 资本 中国 沦为 列强 经济 附庸 北洋政府 时期 民族 工业 发展 迅速 中国 工业 发展 严重 依赖 列强 资本 但 不 符合 材料 信息 故项 错误 材料 也 没有 体现 出 中国 成为 列强 的 经济 附庸 故项 错误 北洋政府 时期 指 的 是 年 不 符合 材料 的 时间 信息 故项 错误 所以 答案 是,高中 历史 近代史 垄断组织的出现 民族资本主义的产生 第三产业的兴起和新经济的出现 西周的宗法制分封制与礼乐制度 民族资本主义的产生和初步发展
