items,labels
在 地球 内部 圈层 结构 中 地壳 漂浮 在 软流层 之上 ． ． 判断 对错,高中 地理 宇宙中的地球 地球的外部圈层结构及特点 地球的内部圈层结构及特点
读 太阳 直射 点 移动 轨迹 图 判断 太阳 直射 点向南 移动 的 是 月 日前 后 至 月 日前 后 月 日前 后 至 月 日前 后 月 日前 后 至次 年月日 前后 月 日前 后 至次 年月日 前后,高中 地理 宇宙中的地球 地球运动的地理意义
在 经度 相同 的 地方 下列 一定 相同 的 是 日出 时间 相同 正午 太阳 高度 相同 地方 时 相同 自转 线速度 相同,高中 地理 宇宙中的地球 地球运动的地理意义
当黄 赤 交角 减小 到度 时 下列 说法 正确 的 是 热带地区 面积 增大 寒带 地区 面积 减小 热带地区 面积 减小 寒带 面积 增大 热带地区 面积 减小 寒带 地区 面积 减小 热带地区 面积 不变 寒带 面积 不变,高中 地理 宇宙中的地球 地球运动的基本形式
下列 现象 中 属于 地球 自转 产生 的 是 四季 更替 日月星辰 的 东升 西 落 昼夜 长短 的 变化 正午 太阳 高度 的 变化,高中 地理 宇宙中的地球 地球运动的地理意义
某日 太阳 直射 δ 纬线 某地 纬度 值设 为 θ 位于 极昼 范围 之内 其 正午 太阳 高度 角 α 与 零点 太阳 高度 角 β 之 和 与 之 差 分别 为 δ θ δ ° － θ δ ° － θ δ ° － θ,高中 地理 宇宙中的地球 地球运动的地理意义
冬季 旅行 时 最能 感受 太阳辐射 在 地表 分布 不 均匀 的 路线 是 广州 至 哈尔滨 成都 至 上海 福州 至 昆明 包头 至 乌鲁木齐,高中 地理 宇宙中的地球 太阳对地球的影响
为了 探测 莫霍面 情况 在 下面 四点 同时 进行 了 地震波 的 测定 其中 最迟 接收 到 从 莫 霍面 传来 的 地震波 的 地点 是 青藏高原 四川盆地 长江 中下游 平原 华北平原,高中 地理 宇宙中的地球 地球的外部圈层结构及特点 地球的内部圈层结构及特点
太阳活动 的 主要 标志 是 太阳黑子 和 太阳风 太阳黑子 和 耀斑 耀斑 和 日珥 太阳风 和 日珥,高中 地理 宇宙中的地球 太阳对地球的影响
与 地球 上 存在 生命 无关 的 因素 是 地球 的 体积 和 质量 适中 地球 自 西向东 绕日 公转 日地 距离 适中 地球 表面温度 适宜 地球 附近 大 小行星 各行其道 互不 干扰,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星
距 太阳 最近 的 行星 是 水星 火星 土星 木星,高中 地理 宇宙中的地球 地球所处的宇宙环境
地球 上 纬度 相同 的 地方 则 区 时 相同 地方 时 相同 昼夜 长短 不同 线速度 相同,高中 地理 宇宙中的地球 地球运动的地理意义
下列 各地 中 每年 两次 受到 太阳 直射 的 是 ° N ° E ° N ° E ° S ° N ° S ° W,高中 地理 宇宙中的地球 地球运动的基本形式
太阳黑子 强烈 爆发 可能 产生 的 影响 是 导致 全球 海平面 上升 引发 严重 的 低温 冻害 干扰 无线电 短波 通信 形成 大 范围 的 雾霆 天气,高中 地理 宇宙中的地球 太阳对地球的影响
某地 往西 是 东半球 往东 是 西半球 往南 是 寒带 往北 是 温带 该地 的 经纬度 是 ° N ° E ° ′ N ° W ° ′ S ° W ° ′ S ° E,高中 地理 宇宙中的地球 地球运动的地理意义
北京 时间 年月日 晚点 分 我国 成功 发射 天宫 一号 目标 飞行器 进入 预定 轨道 此后 神州 八号 飞船 与 之 两次 成功 交会 对接 ． 当天 宫 一号 发射 时远 在 英国伦敦 零时 区 的 华人 也 想 通过 互联网 收看 请问 华人 收看 的 时间 是 当地 时间 日点 分 当地 时间 日点 分 当地 时间 日点 当地 时间 日点 分,高中 地理 宇宙中的地球 地球运动的地理意义
有关 岩石圈 的 叙述 正确 的 是 岩石圈 包括 地壳 和 上 地幔 顶部 岩石圈 属于 上 地幔 的 一部分 岩石圈 包括 地壳 和 地幔 岩石圈 的 上部 是 软流层,高中 地理 宇宙中的地球 地球的外部圈层结构及特点 地球的内部圈层结构及特点
图中 的 阴影 部分 代表 黑夜 其中 代表 晨线 的 线段 数字 是 ⑥ ⑤ ⑥ ⑤,高中 地理 宇宙中的地球 光照图的综合判读
下面 是 冬至 日 某 经线 的 气温 气压 和 正午 太阳 高度 变化 曲线图 读图 图中 曲线 分别 代表 气温 正午 太阳 高度 气压 气压 气温 正午 太阳 高度 正午 太阳 高度 气温 气压 气温 气压 正午 太阳 高度,高中 地理 宇宙中的地球 地球运动的地理意义
地球 上一年 中 每天 正午 日影 总是 朝南 的 地方 是 南 北回归线 之间 南 北回归线 至南 北极圈 之间 北回归线 至 北极圈 之间 南回归线 至 南极圈 之间,高中 地理 宇宙中的地球 地球运动的地理意义
一架 飞机 由 我国 上海 东八区 于 月 日时 飞往 美国 旧金山 西八区 需 飞行 小时 到达 目的地 时 当地 时间 是 月 日 时 月 日 时 月 日 时 月 日时,高中 地理 宇宙中的地球 地球运动的地理意义
地球 绕日 公转 的 周期 恒星 年 日 时分秒 回归年 日 时分秒 恒星日 时分秒 恒星 年 日 时分秒,高中 地理 宇宙中的地球 地球运动的基本形式
下列 自然 现象 与 太阳辐射 无关 的 是 植物 的 生长 大气 和 水体 的 运动 煤 石油 的 形成 火山 的 喷发,高中 地理 宇宙中的地球 太阳对地球的影响
在 劳动节 到 儿童节 这 段时间 内 湖州 昼长夜短 且 白昼 不断 增长 昼长夜短 但 白昼 不断 缩短 昼短夜长 且 黑夜 不断 增长 昼短夜长 但 黑夜 不断 缩短,高中 地理 宇宙中的地球 地球运动的基本形式 地球运动的地理意义
地球 公转 的 周期 是 日 时分 一个 恒星日 一个 回归年 日 时分,高中 地理 宇宙中的地球 地球运动的基本形式
当 北京 时间 ° E 是 正午 时 广州 ° E 的 地方 时刻 是 时分 时 时分 点分,高中 地理 宇宙中的地球 地球运动的地理意义
当 东半球 全部 为 黑夜 时 下列 叙述 正确 的 是 北半球 昼长夜短 太阳 直射 南回归线 适逢 我国 的 冬季 适逢 我国 的 秋 春分 日,高中 地理 宇宙中的地球 地球运动的地理意义
两幅 图 分别 是 两条 大河 的 河口 图图 中 小岛 因 泥沙 不断 堆积 而 扩展 最终 将 与 河 的 哪岸 相连 甲岸 乙岸 丙岸 丁岸,高中 地理 宇宙中的地球 地球运动的地理意义
我国 某地 有 一口 井 一年 中 只有 一天 太阳 可 直射 井底 该地 位于 赤道 上 北极圈 上 北回归线 上 南回归线 上,高中 地理 宇宙中的地球 地球运动的地理意义
日地 距离 适中 是 地球 上 存在 生命 物质 的 重要 条件 ． 判断 对错,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星
地球 的 同步卫星 与 地球表面 相对 应 的 点 相比 角速度 相同 线速度 大 角速度 线速度 相同 角速度 线速度 都 不同 线速度 相同 角速度 大,高中 地理 宇宙中的地球 地球运动的基本形式
太阳 直射 点 南北移动 的 原因 是 地球 的 公转 地球 的 自转 太阳 的 运动 地球 公转 运动 和 相对 不变 的 地轴 倾角,高中 地理 宇宙中的地球 地球运动的地理意义
年 月 世界 最大 单口 直径 射电 望远镜 在 贵州 黔南 竣工 开始 探索 宇宙 深处 的 奥秘 借助 射电 望远镜 人类 的 观测 范围 可 扩大 至 地月系 太阳系 银河系 河外星系,高中 地理 宇宙中的地球 地球所处的宇宙环境
下面 有关 太阳 与 地球 大气 关联 的 说法 正确 的 是 强烈 的 太阳活动 可 导致 赤道 上空 的 大气层 产生 极光 海陆风 形成 的 根本原因 是 太阳辐射 纬度 分布 不均 副热带 高气压 带 的 形成 主要 是因为 太阳 高度 较大 大气 越 干燥 越 清洁 地面 可 吸收 的 太阳辐射 越 多,高中 地理 宇宙中的地球 太阳对地球的影响 大气运动
下图 为 某 摄影 爱好者 于 北京 时间 时分 在 P 地 ° N ° E 拍摄 到 的 一张 日落 时 的 景观 照片 据此 回答 下列 各题 此时 北京 的 昼长 约 为 小时 小时 小时 小时 照片 拍摄 日期 最 接近 月 日月 日月 日月 日,高中 地理 宇宙中的地球 地球运动的地理意义
读 地球 自转 速度 随 纬度 变化 图甲 和 地球 公转 速度 变化 图乙 回答 下面 小题 甲图 M 点 的 纬度 乙图 N 点 的 月份 分别 是 ° 月份 ° 月份 ° 月份 ° 月份 当 地球 公转 速度 为 N 时 北极 附近 出现 了 极光 非洲 大 草原 一片 葱绿 松花江 河畔 银装素裹 开普敦 处于 雨季 若 某 城市 与 M 点同 纬度 则 其 所在 国家 可能 是 俄罗斯 日本 加拿大 南非,高中 地理 宇宙中的地球 地球运动的基本形式 地球运动的地理意义
每年 月 日 至 月 日间 太阳 直射 点 在 地球 上 移动 的 规律 是 先 向 北移 后 向 南移 一直 向 北移 先向 南移 后 向 北移 一直 向 南移,高中 地理 宇宙中的地球 地球运动的基本形式
世界 时即 格林尼治 时间 是 以 观测 地球 运动 为 基础 的 时间 系统 科学家 发现 由于 地球 运动 的 变化 世界 时 的 秒 正在 变长 为 保证 钟表 的 时间 与 地球 运动 相 协调 国际 计量 大会 决定 为 全球 时钟 增加 秒 即 闰秒 届时 北京 时间 将 迎来 第 次 闰秒 调整 下图 示意 此次 世界 时 闰秒 调整 据此 完成 下列 各题 此次 闰秒 调整 时 正值 北京 时间 年月日 时分秒 年月日 时分秒 年月日 时分秒 年月日 时分秒 闰秒 是 由于 地球 自转 速度 减慢 公转 速度 减慢 自转 速度 加快 公转 速度 加快 闰秒 调整 后 三日 内 石家庄 日出 的 方向 为 东北方向 昼 长时间 在 不断 的 缩短 正午 太阳 高度 日渐 增大 昼夜 长短 时间 差距 变 大,高中 地理 宇宙中的地球 地球运动的地理意义
太阳 大气 的 外部 结构 从里到外 依次 是 光球 日冕 色球 光球 色球 日冕 色球 日冕 光球 色球 光球 日冕,高中 地理 宇宙中的地球 太阳对地球的影响
当 北京 时间 为 年月日 点 的 时候 全球 进入 年 的 地区 有 多于 一半 的 地方 少于 一半 的 地方 恰好 一半 的 地方 没有 任何 地方,高中 地理 宇宙中的地球 地球运动的地理意义
下列 关于 太阳 和 太阳活动 的 叙述 正确 的 是 太阳 的 主要 成分 是 氦 和 氮 黑子 耀斑 和 极光 都 是 太阳活动 的 主要 标志 太阳黑子 的 活动 周期 大约 是 年 太阳 大气层 从里到外 依次 是 光球 层 色球层 目冕层,高中 地理 宇宙中的地球 太阳对地球的影响
一艘 航行 于 太平洋 的 船 从 月 日 时区 时起 经过 分钟 越过 了 经线 这时 其 所在地 点 的 区 时 不 可能 是 月 日 时分 月 日 时分 月 日 时分 月 日 时分,高中 地理 宇宙中的地球 地球运动的地理意义
假如 P 地 的 昼长 为 T 小时 T 不 等于 则 P 地 的 对 趾 点 Q 与 P 点 分别 处于 地球 直径 的 两端 的 日出 时刻 为 T 时 T 时 － T 时 ＋ T 时,高中 地理 宇宙中的地球 地球运动的地理意义
下列 各项 中 不 属于 太阳辐射 对 地球 影响 的 是 为 生物 提供 生长发育 所 需 的 光热 使 地球 上 出现 风云 雨雪 等 天气现象 为 人类 提供 生产 生活 能源 造成 火山 等 自然灾害,高中 地理 宇宙中的地球 太阳对地球的影响
当 ° N 的 昼 与 夜 等 长时 说明 正值 什么 时期 北极圈 内有 极昼 现象 太阳 直射 在 ° N 冬至 日 春分 日 或 秋分 日,高中 地理 宇宙中的地球 地球运动的地理意义
有关 北京 时间 叙述 不 正确 的 是 北京 所在 东区 的 区 时 东经 ° 的 地方 时 北京 所在 经度 的 地方 时 陕西 目前 统一 使用 的 标准 时间,高中 地理 宇宙中的地球 地球运动的地理意义
下列 四幅 图中能 正确 表示 地球 自转 方向 的 是,高中 地理 宇宙中的地球 地球运动的基本形式
关于 图中 天体 系统 的 名称 标注 正确 的 选项 为 ﹣ 太阳系 ﹣ 银河系 ﹣ 总星系 ﹣ 地月系,高中 地理 宇宙中的地球 地球所处的宇宙环境
一架 飞机 于 北京 时间 月 日 时分 从 北京 起飞 飞往 夏威夷 某岛 西十区 飞行 时间 为 小时 到达 时 当地 时间 是 月 日 l 时分 月 日 时分 月 日 时分 月 日 时分,高中 地理 宇宙中的地球 地球运动的地理意义
美国 航天局 年月日 宣布 一个 国际 天文学家 小组 发现 在 距 地球 仅 光年 外 发现 围绕 单一 恒星 运行 的 颗系 外行星 中心 天体 Trappist － 的 质量 和 亮度 分别 只有 太阳 的 以下 和 温度 只有 太阳 的 天文学家 认为 这一 酷似 太阳系 的 星系 堪称 迄今 寻找 外星 生命 的 最佳 地点 据此 完成 下列 问题 推测 该 天体 系统 属于 地月系 银河系 太阳系 河外星系 天文学家 推测 该 星系 的 某颗 行星 上 可能 存在 生命 需要 从 哪些方面 寻找 论据 大小 与 地球 相似 存在 液水 拥有 与 地球 相近 的 温度 距离 地球 较近,高中 地理 宇宙中的地球 地球所处的宇宙环境
有关 岩石圈 的 叙述 正确 是 岩石圈 属于 地壳 的 一部分 是 由 岩石 构成 的 岩石圈 是 由 地壳 和 上 地幔 顶部 软流层 以上 部分 组成 岩石圈 与 生物圈 关系密切 岩石圈 的 上部 是 软流层,高中 地理 宇宙中的地球 地球的外部圈层结构及特点 地球的内部圈层结构及特点
如图 是 两幅 大河 河口 示意图 图中 小岛 因 泥沙 淤积 而 扩展 按 一般 规律 最终 将 与 河流 的 哪 一岸 相连 甲丁 乙丙 甲乙 乙丁,高中 地理 宇宙中的地球 地球运动的地理意义
下列 现象 中 主要 是 太阳活动 引起 的 是 气候 地区 差异 极昼 现象 长波 通信 中断 磁暴,高中 地理 宇宙中的地球 太阳对地球的影响
北京 时间 时分 在 南半球 轮船 上 的 船员 看见 太阳 从 东南方 的 海面 升起 据此 完成 小题 这 段时间 内 下列 地理 现象 可能 出现 的 是 地球 接近 公转 轨道 的 远日点 东北 信风带 纬度 位置 最高 东北 平原 雪花 飞舞 北极 地区 冰面 缩小,高中 地理 宇宙中的地球 地球运动的地理意义
有关 黑子 的 正确 叙述 是 黑子 的 温度 比 周围 其他 地方 高 黑子 时多 时少 变化 周期 约 为 年 是 太阳活动 的 重要 标志 是 太阳 色球层 出现 的 一些 黑斑 点,高中 地理 宇宙中的地球 太阳对地球的影响
下列 城市 中 月 日 中午 等 长 竹竿 其 影子 最短 的 是 北京 邵阳 长沙 广州,高中 地理 宇宙中的地球 地球运动的地理意义
关于 日界线 的 叙述 正确 的 是 日界线 的 东侧 是 东 十二 区 西侧 是 西 十二 区 东侧 是 东经 度 西侧 是 西 经度 东侧 时区 的 钟点 比 西侧 时区 的 钟点 早一 小时 东侧 时区 的 日期 比 西侧 时区 的 日期 晚 一天,高中 地理 宇宙中的地球 地球运动的地理意义
图是 一位 驴友 在 别德马 S 拍摄 的 景观 图片 拍摄 时 北京 时间 为 时分 据此 推测 与 拍摄 时间 最 接近 的 期 和 所 拍摄 的 景观 是 月 日 日出 月 月 日落 月 日 日出 月 日 日落,高中 地理 宇宙中的地球 地球运动的地理意义
地球 存在 生命 的 条件 是 日 地 距离 适中 地球 质量 与 体积 适中 地月系 的 存在 地球 运动 周期 适中,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星
月 日 太阳 直射 点 的 位置 移动 方向 是 在 北半球 并 向 北 移动 在 北半球 并 向 南 移动 在 南半球 并 向 北 移动 在 南半球 并 向 南 移动,高中 地理 宇宙中的地球 地球运动的基本形式
若 其他 条件 不变 而 黄赤 交角 变为 ° 时则 北极圈 以北 范围 增大 南极圈 以南 范围 缩小 地球 上 太阳 直射 的 范围 缩小 北极点 出现 极昼 的 天数 增加 北京 正午 太阳 高度 的 年 变化 幅度 增大,高中 地理 宇宙中的地球 地球运动的地理意义
我国 某 企业 于 北京 时间 年月日时 召开 电话会议 其 在 圣保罗 ° S ° W 分支机构 的 人员 参加 会议 的 当地 时间 为 年月日时 年月日时 年月日时 年月日时,高中 地理 宇宙中的地球 地球运动的地理意义
以下 天体 与 我们 的 视觉 对应 正确 的 是 星云 ﹣ 一闪即逝 行星 ﹣ 圆缺 多变 彗星 ﹣ 拖 着 长尾 月亮 ﹣ 轮廓 模糊,高中 地理 宇宙中的地球 地球所处的宇宙环境
下列 现象 中 属于 太阳活动 对 地球 影响 的 是 指南针 不能 正确 指示 方向 气温 异常 升高 为 地球 提供 光和热 山体 发生 滑坡,高中 地理 宇宙中的地球 太阳对地球的影响
关于 地球 公转 的 叙述 正确 的 是 地球 在 近日点 时 正值 济南 的 夏季 地球 公转 一周 所 需 的 时间 为 一个 恒星 年 时间 是 日 时分秒 地球 公转 的 方向 为 自 西向东 夏至 日时 地球 公转 速度 最慢,高中 地理 宇宙中的地球 地球运动的基本形式
读图 回答 下列 各 题图 日期 所示 的 四地 中 白昼 时间 最长 的,高中 地理 宇宙中的地球 光照图的综合判读
下列 四幅 图中能 正确 表示 地球 自转 方向 的 是,高中 地理 宇宙中的地球 地球运动的基本形式
读 北纬 ° 二分 二至 日 太阳 运行 路径 图 回答 当 太阳 沿 路径 运行 时 下列 叙述 正确 的 是 乌鲁木齐市 在 北京 时间 点日 出点 日落 北京 此日 昼夜 平分 汕头 的 正午 太阳 高度 大约 是 ° ′ 长江流域 处于 梅雨季节,高中 地理 宇宙中的地球 地球运动的地理意义
同一 经线 上 的 各地 地方 时 相同 季节 变化 相同 正午 太阳 高度 相等 昼夜 长短 相同,高中 地理 宇宙中的地球 地球运动的地理意义
如图 为 地球 圈层 结构 示意图 读图 完成 下题 ． 关于 图中 各 圈层 的 叙述 正确 的 是 地球 外部 圈层 由 三 部分 组成 其中 为 生物圈 地球 内部 圈层 由 EFG 三 部分 组成 圈 的 主体 是 陆地 上 的 冰川 在 地球表面 附近 地球 的 各个 圈层 相互 渗透 相互影响 有关 岩石圈 的 说法 正确 的 是 岩石圈 是 由 岩石 组成 的 属于 地壳 的 一部分 岩石圈 位于 上 地幔 的 上部 软流层 以下 岩石圈 包括 地壳 和 上 地幔 的 全部 岩石圈 包括 地壳 和 上 地幔 顶部 处于 软流层 以上,高中 地理 宇宙中的地球 地球的外部圈层结构及特点 地球的内部圈层结构及特点
能够 证明 地球 是 太阳系 中 的 一颗 特殊 行星 的 是 地球 上 形成 了 适宜 生物 生存 的 温度 条件 大气 条件 和 液态水 地球 恰好 位于 太阳系 的 中心 位置 只有 地球 处在 一个 比较稳定 和 安全 的 宇宙 环境 中 利于 生命 形成 发展 地球 是 太阳系 中 唯一 有 卫星 绕转 的 大行星,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星
据 国家 空间 天气 监测 预警 中心 报告 称 北京 时间 年月日时 分 太阳 又 发生 一个 X 级 大 耀斑 此次 耀斑 爆发 从 月 日 延续 至日 多次 出现 特大 磁暴 根据 太阳活动 的 周期性 规律 可知 目前 正 处于 太阳活动 极小 年 却 发生 如此 强烈 的 太阳活动 值得 认真 研究 据此 回答 下列 各题 耀斑 形成 于 太阳 内部 光球 层 色球层 日冕 层 太阳活动 所 产生 的 带电粒子 流 到达 地球 后 地球 上 可能 出现 的 现象 有 地球 极地 出现 极光 现象 地球 磁针 不能 正确 指示 方向 移动电话 会 失灵 漠河 地区 出现 极昼 现象,高中 地理 宇宙中的地球 太阳对地球的影响
太阳 的 大气层 由里 向 外 依次 是 光球 日冕 色球 色球 光球 日冕 日冕 色球 光球 光球 色球 日冕,高中 地理 宇宙中的地球 太阳对地球的影响
年月日 美国宇航局 宣布 凤凰 号 火星 探测器 利用 仪器设备 经过 加热 火星 土壤 样本 首次 获得 水蒸汽 据此 完成 下题 进入 火星 轨道 的 凤凰 号 属于 太阳系 地月系 总星系 银河系 ⑤ 河外星系 ⑤,高中 地理 宇宙中的地球 地球所处的宇宙环境
神舟 九号 飞船 于 年月日时 分 成功 发射 与 天宫 一号 飞行器 进行 载人 对接 并 首次 搭载 蝴蝶 的 卵 和 蛹 升空 开展 相关 空间科学 实验 据此 回答 下题 相对 于 地面 太空 生物 实验 利于 昆虫 卵 蛹 的 孵化 处于 微重力 的 环境 属于 遥感技术 的 应用 受 太阳活动 影响 小,高中 地理 宇宙中的地球 地球所处的宇宙环境
太阳 直射 点上 昼 最 长夜 最短 太阳 高度 最大 昼夜 等 长夜 长昼 短,高中 地理 宇宙中的地球 地球运动的地理意义
如图所示 河流 侵蚀 和 堆积 状况 描述 正确 的 是 南半球 南岸 侵蚀 为主 北半球 南岸 堆积 为主 南半球 北岸 堆积 为主 北半球 南岸 侵蚀 为主,高中 地理 宇宙中的地球 地球运动的地理意义
下列 四幅 图中能 正确 表示 地球 自转 方向 的 是,高中 地理 宇宙中的地球 地球运动的基本形式
下列 属于 太阳活动 的 标志 的 是 耀斑 太阳风 黑子 日珥,高中 地理 宇宙中的地球 太阳对地球的影响
某 城市 北纬 ° 某 房主 欲 安置 一台 太阳能 热水器 为了 获得 最多 的 太阳光 热 提高 利用效率 需 根据 太阳 高度 的 变化 随 季节 调整 倾角 那么 日照 图 与 热水器 安置 方式 不合理 的 是,高中 地理 宇宙中的地球 地球运动的地理意义
地球 绕日 公转 时其 倾角 为 ° ′ ° ′ ° °,高中 地理 宇宙中的地球 地球运动的基本形式
一年 之中 镇江 正午 太阳 高度 最小值 出现 在 夏至 日 冬至 日 月初 月初,高中 地理 宇宙中的地球 地球运动的地理意义
当 我国 正在 欢度 国庆节 的 时候 下列 说法 正确 的 是 太阳 直射 点 位于 北半球 太阳 直射 点 位于 南半球 太阳 直射 点 位于 赤道 太阳 直射 点 位于 北回归线,高中 地理 宇宙中的地球 地球运动的基本形式
假设 O 点为 晨昏 线上 纬度 最高 的 点 则 当该 点 与 北京 的 球面 距离 达到 最 短时 北京 时间 可能 为 月 日 时分 月 日点 分月 日点 分月 日点 分,高中 地理 宇宙中的地球 地球运动的地理意义
天宫 一号 于 北京 时间 年月日时 分 在 甘肃 酒泉卫星发射中心 发射 神舟 系列 飞船 将 在 两年 内 依次 与 天宫 一号 完成 对接 任务 建立 中国 首个 空间 实验室 从 下图 全天 太阳 高度 的 变化 可 看出 白昼 长短 与 天宫 一号 发射 当日 酒泉 的 太阳 高度 变化 最 吻合 的 是,高中 地理 宇宙中的地球 地球运动的地理意义
距离 地球 最近 的 天体 是 太阳 金星 月球 北极星,高中 地理 宇宙中的地球 地球所处的宇宙环境
火星 是 地球 的 近邻 之一 也 是 人们 准备 太空 移民 的 理想 场所 根据 地球 和 火星 的 有关 资料 回答 问题 近年来 人类 已 发射 了 多个 探测器 对 火星 进行 科学 探测 这些 探测器 拍摄 了 数以千计 的 照片 采集 了 大量 火星 土壤 样品 进行 检验 获得 了 一系列 有关 火星 的 数据 火星 在 太阳系 中距离 太阳 按 由近及远 的 顺序 是 第颗 行星 一般而言 行星 距离 太阳 越远 其 公转 周期 就 越 填长 或 短 在 表格 中 火星 与 地球 的 数据 比较 接近 的 是 火星 表面 的 温度 比 地球 的 填高 或 低 根据 你 对 火星 的 了解 结合 上表 数据分析 火星 上 没有 生命 的 原因 人类 为了 开辟 太空 居住地 为什么 选择 火星 作为 研究 对象,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星 地球所处的宇宙环境
当 太阳 直射 北回归线 时 整个 北半球 一年 中昼 最 长夜 最短 ． 判断 对错,高中 地理 宇宙中的地球 地球运动的地理意义
读图 一架 在 北半球 飞行 的 飞机 飞越 晨昏 线 上空 时 当地 为 日时 根据上述 条件 判断 飞机 飞越 的 是 下列 所示 的 四个 地区 中 的,高中 地理 宇宙中的地球 地球运动的地理意义
如图 甲 楼房 位于 北纬 ° ′ 欲 在 乙处 建一 新楼 如果 要 保证 乙 楼房 全年 采光 充分 甲乙 楼距 X 最少 应是 mmmm,高中 地理 宇宙中的地球 地球运动的地理意义
下列 各 纬度 处 一年 中 既 没有 太阳 直射 也 没有 极昼 极夜 现象 的 是 南纬 ° 北纬 ° 南纬 ° 北纬 °,高中 地理 宇宙中的地球 地球运动的基本形式
岩石圈 的 范围 是 指 地壳 地壳 和 上 地幔 地壳 和 软流层 以上 的 地幔 部分 地壳 和 地幔,高中 地理 宇宙中的地球 地球的外部圈层结构及特点 地球的内部圈层结构及特点
当 地球 位于 公转 轨道 的 远日点 时 太阳 直射 点 的 位置 是 在 北回归线 以南 将 向 北 移动 在 北回归线 以北 将 向 南 移动 在 北回归线 以南 将 向 南 移动 在 北回归线 上,高中 地理 宇宙中的地球 地球运动的基本形式
关于 太阳辐射 的 叙述 正确 的 是 太阳辐射 的 纬度 差异 导致 地面 不同 纬度 获得 热量 有 差异 太阳辐射 的 能量 来源于 黑子 和 耀斑 爆发 太阳辐射 的 能量 是 我们 日常 生产 和 生活 的 唯一 能源 太阳辐射 的 能量 是 维持 地表 温度 促进 水 大气 生物 活动 和 变化 的 主要 动力,高中 地理 宇宙中的地球 太阳对地球的影响
对 以下 天体 特征 的 描述 正确 的 是 星光 闪烁 的 是 行星 在 星空 中有 明显 位移 的 是 恒星 轮廓 模糊 的 是 星云 拖 着 长尾 的 流星,高中 地理 宇宙中的地球 地球所处的宇宙环境
北京 时间 年月日 凌晨 我国 大部分 地区 都 观察 到 了 难得一见 的 流星 暴雨 现象 根据 有关 知识 回答 小 题 这次 流星 暴雨 辐射点 在 大熊座 双子座 小熊座 狮子座,高中 地理 宇宙中的地球 地球所处的宇宙环境
太阳系 中距离 太阳 最远 的 行星 是 水星 土星 天王星 海王星,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星
下列 关于 地球 上 出现 生命 的 可能 原因 的 相关 论述 不合理 的 是 地球 上 有 液态水 的 存在 地球 的 质量 和 体积 适中 恰好 吸引 了 足够 厚 和 适宜 的 大气 地球 本身 特别 是 地球表面 地貌 形态 水文 条件 等 较为 稳定 近 几千万年 以来 并 没有 发生 太大 的 变化 地球 与 太阳 的 距离 适中 能够 保证 有 相对 稳定 的 温度,高中 地理 宇宙中的地球 地球是太阳系中一颗既普通又特殊的行星
太阳 耀斑 是 一种 剧烈 的 太阳活动 其 可能 对 地球 造成 的 影响 是 使 地球表面 的 太阳 辐射量 减弱 导致 全球 各地 正午 太阳 高度 角 增大 某些 地区 紫外线 强度 大幅 减少 某些 地区 无线电 短波 通讯 受到 干扰,高中 地理 宇宙中的地球 太阳对地球的影响
下列 地理 现象 的 发生 与 地球 自转 无关 的 是 昼夜 的 形成 太阳 的 东升 西 落 长江三角洲 的 发育 东京 的 地方 时比 北京 早,高中 地理 宇宙中的地球 地球运动的地理意义
下列 四个 城市 按 月 日 各地 正午 太阳 高度 角由大到 小 排列 的 是 广州 海口 北京 伦敦 海口 广州 北京 伦敦 伦敦 北京 广州 海口 广州 海口 伦敦 北京,高中 地理 宇宙中的地球 地球运动的地理意义
专家 认为 地球 和 月球 一样 曾 遭受 许多 陨石 撞击 而 目前 地球 陆地 表面 却 很少 发现 明显 的 陨石坑 探 究其原因 主要 是 月球 阻挡 地质 作用 改造 地表 布满 岩石 地表水 体 覆盖,高中 地理 宇宙中的地球 地球所处的宇宙环境
下列 关于 地球 自转 方向 的 图示 正确 的 是,高中 地理 宇宙中的地球 地球运动的基本形式
下列 物体 中 属于 天体 的 是 太阳 月球 北极星 恒星 卫星 行星 彗星 火车 轮船 巨大 岩石 待 发射 火箭 待 发射 宇宙飞船 ．,高中 地理 宇宙中的地球 地球所处的宇宙环境
某地 正午 时 北京 时间 为 时分 则 该地 经度 为 ° E ° E ° E ° E,高中 地理 宇宙中的地球 地球运动的地理意义
下列 地理 现象 与 太阳活动 密切相关 的 是 酸雨 的 形成 磁暴 现象 的 产生 臭氧层 空洞 的 出现 扬尘 沙暴 天气 的 出现,高中 地理 宇宙中的地球 太阳对地球的影响
以下 有关 太阳活动 对 人类 的 影响 的 叙述 不可 信 的 是 影响 地球 上 的 激烈 天气现象 出现 的 几率 导致 无线电 短波 通信 暂时 中断 导致 地壳 活动 频繁 地震 火山 多发 高纬度 地区 出现 极光,高中 地理 宇宙中的地球 太阳对地球的影响
